E1_1 Int (Treated)	E1_2 Int (Treated)	E1_3 Int (Treated)	E2_1 Int (Treated)	E2_2 Int (Treated)	E2_3 Int (Treated)	E3_1 Int (Treated)	E3_2 Int (Treated)	E3_3 Int (Treated)	F4_1 Int (Treated)	F4_2 Int (Treated)	F4_3 Int (Treated)	F5_1 Int (Treated)	F5_2 Int (Treated)	F5_3 Int (Treated)	F7_1 Int (Treated)	F7_2 Int (Treated)	F7_3 Int (Treated)	C3_1 Int (Treated)	C3_2 Int (Treated)	C3_3 Int (Treated)	E4_1 Int (Treated)	E4_2 Int (Treated)	E4_3 Int (Treated)	E5_1 Int (Treated)	E5_2 Int (Treated)	E5_3 Int (Treated)	E6_1 Int (Treated)	E6_2 Int (Treated)	E6_3 Int (Treated)	F1_1 Int (Treated)	F1_2 Int (Treated)	F1_3 Int (Treated)	F2_1 Int (Treated)	F2_2 Int (Treated)	F2_3 Int (Treated)	F3_1 Int (Treated)	F3_2 Int (Treated)	F3_3 Int (Treated)	F6_1 Int (Treated)	F6_2 Int (Treated)	F6_3 Int (Treated)
16.76919	16.32274	16.47266	0	0	16.47696	0	0	16.51172	16.51287	0	0	0	0	0	0	0	0	0	16.23125	0	0	16.53363	0	0	0	0	0	16.19347	16.55626	0	0	0	16.46492	16.38043	0	16.61298	0	16.34494	0	16.07768	0
0	0	13.57532	0	0	13.56295	0	0	0	0	0	0	13.50748	0	0	0	0	13.62696	0	0	0	13.66239	0	0	0	0	0	0	0	13.48644	0	13.59467	0	0	0	13.67861	0	0	13.51838	0	0	0
0	15.03602	14.97855	15.10194	15.16278	15.06079	15.21242	14.72428	14.95619	14.84102	14.96566	15.09777	15.10541	0	15.05827	14.59892	15.06216	15.08441	0	14.98519	0	15.16402	14.97864	14.88965	15.02386	15.06269	14.91578	14.86721	15.05945	0	14.98707	0	14.83648	14.93368	0	15.11596	14.94881	14.97038	0	15.13442	15.13024	15.07728
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.94661	0	14.45871	0	0	0	0	0	0	0	0	0	0	14.55108	0	15.46326	15.46326	0	0	0	0	0	14.73446	0	0	0	14.32307
8.425651	15.07268	9.058567	15.02823	15.15132	15.23176	15.12007	15.1237	15.11715	0	0	15.03081	15.11243	14.91553	15.08121	0	0	0	10.50982	10.17378	9.742622	13.68626	14.72505	13.20644	9.343752	8.631565	15.22735	15.15691	15.1306	10.18937	9.311472	9.212375	9.485621	10.01614	15.13568	9.558687	9.394178	9.654149	9.501498	15.14713	0	15.10248
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.89675	13.35234	0	0	0	0	0	0	0	0	0	0	13.01387	0	15.30145	15.30145	0	0	0	0	0	13.64563	0	0	0	12.68306
0	0	0	0	0	0	0	0	0	0	12.92184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.55052	0	0	0	0	0	0	0	0
17.55217	17.56243	17.60912	0	17.55583	0	17.60059	17.58957	17.57064	17.58294	17.57319	17.51454	17.59209	17.59521	17.63937	0	17.64851	17.5857	17.60097	0	17.48272	17.65493	0	17.62188	0	17.65582	17.63947	17.61102	17.6305	17.57831	17.61088	17.58534	17.52848	17.62398	17.61135	17.58965	17.6211	17.60754	17.63471	17.57299	17.55945	17.57946
0	0	0	0	0	0	0	0	0	0	0	0	14.57895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13.9265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.84533	0	0
0	0	0	0	14.05274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.99363	13.12323	0	0	0	0	0	12.96399	0	0	0	0	0	0	0	0	0	0	0	0
13.50803	14.32177	13.84602	13.44419	14.27437	14.32934	14.38712	14.32715	13.8458	0	14.1098	14.15907	0	14.16815	14.14378	14.1299	14.31247	14.30286	14.10534	14.171	14.28423	14.2901	14.38719	14.25601	14.22628	13.95216	14.31732	13.99265	14.34205	14.38875	0	14.25241	0	14.28969	14.1369	14.33555	0	14.2375	0	14.3149	14.08512	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	14.25495	0	0	0	0	0	0	0	0	0	0	0	0	0	13.93032	0	0	0	0	0	0	14.24654	0	13.91709	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2802	0	0	0	0	0	13.18402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.49081	0	0	0	0	0	18.2946	18.27121	18.19648	15.88387	0	15.92587	0	0	0	0	0	0	0	15.94355	15.92804	0	0	0	0	0	0	15.81748	0	0	0	0	15.50924	16.00269	16.12654	0	0	17.04845	0	0	0	0
12.83287	0	0	0	0	0	0	0	0	13.30066	15.19178	15.16132	0	0	0	14.96517	14.8754	0	15.26873	15.31266	15.00893	0	0	0	0	0	0	0	11.83958	12.27864	13.44215	13.44215	0	0	0	15.09614	15.26356	14.16212	0	12.8005	0	14.75392
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.94244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.50568	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14.0981	13.98122	13.16776	0	13.13875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.41399	0	14.32691	0	0	0	0	0	0	0	0	0	13.67513	13.70343	0	0	0	0	0	0	0	14.30929	14.3846	14.37645	0	14.38945	0	0	13.90526	0	0	0	0	0	0	0	14.34268	0	0	13.77617	0	13.54226
0	0	0	0	0	0	0	14.04552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9346	0	0	13.93294	0	0	0	0	0	0	0
15.36179	0	15.33584	15.33722	15.18196	15.48166	15.29846	15.27347	15.32052	0	0	15.28501	0	0	15.21747	15.29923	15.24903	15.17451	0	15.29079	15.38187	15.27631	15.34676	15.3358	15.38396	15.47034	15.2868	15.39661	15.23382	0	15.20943	15.39972	15.37751	0	15.2617	0	15.50479	15.18213	15.36268	15.22888	15.14265	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.06219	0	0
16.9065	17.26019	17.09556	17.13856	18.01726	16.80415	16.95483	0	0	17.23573	0	16.53161	16.47679	16.69225	16.64095	16.71585	0	16.83541	17.10075	17.02239	16.95805	16.97153	17.06987	17.01407	17.11553	17.59332	16.9563	0	16.73702	16.8391	16.99563	0	14.05823	16.83612	18.08157	0	0	17.28095	17.12096	16.65522	16.82988	16.64126
0	0	0	0	0	14.02107	0	14.72555	0	14.75393	0	0	0	0	0	0	0	0	0	0	0	0	14.87229	14.82309	0	0	0	0	0	0	0	0	14.86027	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	13.83212	0	0	0	0	0	0	14.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.79911	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.44821	0	0	0	0	17.82326	0	0	0	0	0	0	0	0	0	0	0	0	18.47785	0	0	0	0	0	0	0	0
0	0	0	0	0	14.14753	0	0	0	0	13.34605	13.2535	13.27824	13.42339	13.27939	13.30896	13.47273	0	0	15.87254	0	13.6144	0	0	13.80645	0	13.89253	0	13.39484	0	0	0	0	0	0	0	13.64062	13.5035	13.70919	0	0	0
0	0	0	0	0	14.3058	0	0	0	0	0	0	0	0	13.95043	13.88918	13.51308	13.26056	0	0	0	0	0	0	0	0	0	0	13.98556	0	0	0	0	0	0	0	0	0	0	0	13.6665	0
0	0	0	0	0	0	0	0	0	0	15.28461	0	0	0	0	0	0	0	0	0	15.84647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.77061	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.37286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.50785	16.50023	16.48433	16.21391	16.44295	16.20097	16.16746	0	16.3593	17.21619	17.11711	17.15348	16.80843	16.76798	16.81772	16.65014	16.805	16.47709	16.93806	16.96947	16.91904	16.47898	16.39122	16.52106	16.58117	16.51827	16.51633	16.66273	16.65267	16.53366	16.4437	16.49041	16.36082	16.79224	16.5822	16.44498	16.769	16.74334	16.73839	17.20985	17.22129	17.00901
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	15.28894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	16.41595	0	0	16.12449	0	0	0	0	0	0	0	0	16.58162	0	0	0	0	16.31708	0	0	0	0	0	0	0	16.86555	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13.87638	13.92149	14.10905	14.87615	0	0	0	0	14.68928	14.58469	13.59303	14.75163	14.65162	14.65158	14.62963	14.56636	14.60189	0	0	0	13.83506	14.03555	14.06073	13.96068	14.09316	14.07894	14.02412	0	14.01778	0	0	0	0	0	0	13.83628	13.95282	13.81108	14.62001	14.7298	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.28936	0	0	0	15.38226	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.62832	14.1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.85699	16.24298	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.27125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.33436	0	0	0	0	0	14.37653	14.40579	0	0	14.29358	0	0	0	0	14.42431	0	0	0	0	14.45551	14.49541	0	14.30574	0	0	14.4295	14.51777	0	14.30618	0	0	0	0	0	0	14.35651	0	0	0	14.20177	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.70019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.669435	11.8736	11.10492	0	0	0	0	11.41216	0	0	0	0	0	9.902227	0	13.99148	13.99148	0	0	0	0	0	10.72711	0	0	0	10.66805
18.67307	19.04786	18.98407	18.72429	18.57474	18.90903	19.25473	19.36477	18.93951	18.53446	18.48526	19.04798	17.78912	17.7892	17.62716	18.89162	18.92983	19.01155	19.46876	19.43404	19.46171	18.03569	17.89116	17.9066	18.72491	18.69847	18.68353	18.56473	18.01222	18.63856	19.59363	19.52089	19.45658	19.61323	19.1916	19.16986	18.7493	18.76685	18.65326	18.79392	18.76559	18.76855
13.90909	12.82683	12.74681	12.87727	14.02067	12.79791	12.52283	12.71506	13.22229	0	13.72135	0	14.06948	0	13.9129	13.9513	0	13.70827	13.35175	13.33818	12.88097	12.86184	12.28394	13.00461	13.17531	0	0	12.84924	14.0639	13.0301	0	0	0	0	0	0	12.81019	0	0	13.79494	0	13.83357
0	0	0	0	0	0	0	16.30636	16.29294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.21553	0	15.02826	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.80568	0	0	0	0	0	18.07187	0	0	0	0	0	17.62492	0	0	0	0	0	0	0	0	0	0	0
17.55314	13.24291	13.28253	13.6222	16.98527	0	18.242	17.13307	16.87062	0	16.85211	0	0	18.78983	0	0	0	0	0	14.58438	14.3059	0	0	0	17.45899	0	0	18.00014	16.94258	0	18.07677	18.06003	0	0	0	0	18.36538	0	18.25271	0	17.99091	17.91903
0	0	0	0	0	0	0	0	0	13.96957	0	0	0	0	0	0	13.85259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.07062	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.27276	0	15.86878	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.66882	11.9698	11.70681	0	0	0	0	10.33776	0	0	0	0	0	11.08148	11.89005	0	0	0	0	0	16.1272	0	0	0	0	0	9.224339
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.44377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.81051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.92475	12.4561	13.46215	15.18295	0	0	0	0	0	0	0	0	0	0	10.19007	14.63248	14.63248	0	15.48392	0	0	0	0	0	0	0	13.73988
0	0	0	0	0	11.191	0	0	0	0	0	0	0	0	10.17648	10.58006	13.68281	12.92536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.52029	16.48746	16.44566	0	0	0	0	13.35626	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.81347	15.15433	15.08654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.09642	0	0	0	0	0	0	0
0	0	0	14.7111	0	0	0	0	0	0	0	14.32922	0	0	0	0	0	0	0	0	0	0	14.82838	0	0	0	0	0	0	0	0	0	0	0	0	0	14.80499	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.08443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.95695	13.67319	0	13.59212	0	13.75379	0	0	0	0	0	12.89753	14.09999	14.3364	0	12.24006	0	0	0	0	0	0	13.6684	13.73922	13.42568	0	13.55939	13.82138	0	0	0	0	0	0	0	0	0	13.72635	13.40619	14.63983	0	14.00067
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.60922	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.81753	12.29196	10.65914	14.3492	0	0	0	9.335306	0	0	0	0	0	9.538936	0	11.79433	11.79433	0	0	14.95734	15.54352	15.41317	0	0	0	0	10.91582
14.02063	0	13.3183	0	0	13.34227	0	0	0	0	0	0	0	13.86272	0	0	0	0	0	0	0	13.07859	0	0	13.44872	0	0	0	0	13.20164	0	0	13.00272	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	14.62192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	15.43582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.882523	10.95432	11.21246	0	0	0	0	8.217022	0	0	0	0	0	7.865899	12.49294	0	0	0	0	0	0	15.32285	0	0	0	12.51736	10.15028
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.44191	11.03604	11.47194	0	0	0	0	12.68772	0	0	0	0	0	10.29426	0	11.24997	11.24997	0	14.38866	0	0	0	11.13163	0	0	0	11.38884
15.17681	0	0	0	0	0	0	0	0	14.47023	14.82903	0	0	14.27388	14.01302	14.54702	14.84161	0	0	0	0	0	14.98877	0	0	0	0	14.63116	14.3547	14.98586	0	0	0	15.67593	0	0	0	15.07471	0	14.37183	0	14.52746
0	0	0	0	0	0	0	0	0	0	0	14.29138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.20479	17.21506	17.14597	17.22057	18.22013	17.2723	17.09767	17.00259	17.94255	16.60483	17.08375	16.62454	18.20748	18.19414	18.18693	18.16249	17.83672	16.52988	17.08251	17.03648	16.58945	17.30118	17.31216	17.34007	17.26266	17.31962	17.23471	17.36175	18.21327	17.2825	17.23772	17.2879	17.21062	17.12194	0	17.20091	17.24762	17.24281	17.23306	0	18.18781	18.12401
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.37991	0	16.13231	16.32653	15.82765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15.93828	16.06439	16.14464	15.81628	15.50232	15.93799	0	0	16.02657	15.46281	15.45451	15.54356	15.40201	15.25435	15.39951	15.38956	15.56257	15.22454	0	0	0	15.83124	15.84186	15.89587	14.34167	15.79391	15.74987	15.32665	15.44811	15.61551	15.95329	0	16.03212	15.98723	15.92052	0	16.00859	15.87549	15.21531	15.39867	15.44744
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	16.79699	0	16.75027	16.79749	16.79286	16.73005	16.77938	16.74521	0	16.73185	0	0	0	16.71604	16.77781	0	0	16.73048	16.69368	16.67858	0	0	16.86872	16.82708	16.83753	16.78897	0	0	0	16.81847	16.72912	0	16.76115	16.79309	0	16.77332	16.77317	14.50689	16.72443	16.72276	0
16.49566	16.403	16.29922	0	0	16.07936	16.27195	0	0	16.42058	16.26224	0	0	16.32963	16.18995	16.02896	0	0	16.44164	0	0	16.1372	0	16.33924	16.36924	0	0	16.2999	16.01179	0	0	16.27165	16.12819	0	16.01905	16.04597	15.85829	0	15.80135	0	16.32128	16.3944
0	0	16.01387	16.14894	0	0	0	0	0	0	0	0	0	0	0	0	15.92473	15.94115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.24889	0	0	16.2564	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.56926	11.44424	11.58854	11.24731	12.31563	11.49694	11.19073	11.59814	0	0	0	0	0	0	0	0	0	0	11.44662	11.44927	10.95712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.58962	0	14.74476	14.73326	0	14.75948	0	0	0	14.37404	14.77096	0	15.50721	15.39956	15.52473	15.52086	14.1198	15.00309	0	0	0	14.79938	14.78867	0	14.78296	14.86142	14.7799	14.54622	15.60924	0	0	0	0	0	0	0	14.79565	14.61945	14.65509	15.48555	0	0
0	0	0	0	0	0	0	15.82231	0	16.29829	0	0	0	0	0	0	0	0	0	0	0	0	0	16.26723	0	0	0	0	15.79329	0	16.21338	0	0	16.27877	0	0	0	16.18973	16.21585	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76206	11.18719	11.21997	15.58527	15.49011	12.27541	0	9.92535	0	0	0	0	0	8.472805	13.86078	16.22387	16.22387	0	16.10097	0	0	0	10.8458	0	0	0	10.60805
0	0	0	15.03744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.79549
14.0233	12.45708	12.52105	12.64963	13.68419	12.49137	12.50158	12.11167	12.69163	0	13.91703	0	0	0	0	13.87637	13.98719	0	13.18019	13.05798	12.67175	0	0	0	14.35076	0	0	0	0	12.73106	0	0	0	0	0	0	0	12.72018	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.27633	0	0
13.61456	13.02671	0	13.94293	0	12.64199	0	0	0	0	15.03175	0	0	0	0	0	14.09659	13.98618	0	0	0	13.01882	0	0	0	15.21577	0	0	0	0	0	12.92006	13.15181	0	0	0	0	0	0	14.13156	0	0
0	15.13896	14.73796	14.9764	14.77734	14.78679	15.14857	15.17553	14.94083	15.12857	15.10471	0	0	15.20897	15.13249	15.15481	15.14829	15.2623	15.26007	0	15.11104	15.2609	15.24591	15.1855	15.23489	15.20171	15.17648	15.23679	15.16001	15.28224	0	15.19588	15.23291	15.22317	0	0	15.12631	14.79832	0	15.14078	15.04581	14.69622
0	0	15.37805	0	0	0	0	0	15.57149	15.25506	0	0	0	0	0	15.60574	15.35967	0	0	0	0	0	0	0	15.64012	15.46263	0	0	15.3812	15.4542	0	15.42683	0	15.59592	0	15.27368	0	0	0	0	15.37012	15.4076
14.64538	13.50605	13.42465	0	14.68268	0	0	13.84777	0	0	0	0	14.32975	14.43551	0	0	0	0	0	0	0	13.30095	13.29824	0	0	13.52516	0	0	0	0	0	0	0	0	0	0	0	0	0	14.45227	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.54235	13.80417	13.71896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15.47401	0	15.76806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.45558	0	0	15.60049	0	0	0	0	0	15.63796	0	0	15.5111	15.49405	0	15.53891	15.5541	0	0	15.45776	0	0	0
0	0	15.53311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.88941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.23454	15.23454	0	15.12924	0	15.15224	15.09071	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.81751	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.35849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13.78563	0	0	13.76166	13.93234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.08639	0	0	16.63695	16.12537	0	16.17638	0	16.22221	16.23483	0	16.07321	0	16.16453	0	16.67891	16.6526	0	0	16.54653	0	0	0	16.26791	0	16.23528	0	0	0	16.22211	0	0	16.48373	16.17559	16.44016	16.43817	0	16.31172	0	16.12452	0	16.36013
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.1373	16.24552	16.13386	16.2071	16.01297	15.97931	16.28996	16.19429	16.30418	16.12926	16.09211	16.1481	16.23439	16.18285	16.21173	16.25841	16.26182	16.23339	15.98878	15.92941	16.1928	16.15792	16.2018	16.20402	16.19022	16.2469	16.20235	16.27598	16.16517	16.24194	16.19152	16.19348	16.22997	16.24308	16.24047	16.25632	16.2591	16.25377	16.1911	16.0912	16.21726	16.19498
16.18625	0	0	15.22625	0	15.32865	0	0	15.85019	0	0	14.73845	0	0	0	0	0	0	0	0	0	0	0	15.40977	0	0	0	15.18345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15.93775	15.88876	0	15.55239	0	0	0	0	0	0	0	15.2581	0	0	0	0	0	16.11942	0	0	15.84069	15.79483	0	15.86485	15.90795	0	0	15.40485	0	16.04485	0	0	0	0	0	15.88249	0	0	15.38091	0	15.3352
0	0	0	0	0	0	0	0	0	0	0	16.79419	0	0	0	0	0	0	0	0	0	0	0	17.06621	0	17.06974	0	0	0	0	0	0	16.83917	0	0	0	0	0	0	0	0	0
0	13.56973	0	0	14.67981	14.17705	0	0	0	13.69864	0	0	13.19425	0	0	13.32167	14.28623	14.47562	0	0	0	0	13.53334	0	0	13.84359	14.14049	14.08998	13.13264	0	13.48876	0	15.50765	0	15.5614	0	0	13.71335	13.63119	12.77423	13.44578	13.37312
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.20945	0	0	0	0	0	0	0	0
